,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Cluster
3392,1,48,1,2,6,3,1,0,43,5,2,2,1761.0,1249,512.0,0.936,4410,73,0.622,0.709,1
3393,0,50,0,1,1,2,5,0,46,6,4,3,1970.0,1477,493.0,0.662,2493,44,0.571,0.75,2
3394,1,46,0,4,3,1,4,0,41,6,3,1,1438.3,0,1438.3,0.921,4200,86,0.536,0.0,1
3395,1,35,0,3,5,1,5,0,29,3,3,1,2278.0,1303,975.0,0.645,5101,76,0.617,0.572,1
3396,1,52,1,3,2,2,2,0,36,5,2,2,2801.0,2467,334.0,0.701,4926,90,0.731,0.881,1
3397,1,35,0,4,0,1,4,0,31,3,3,4,2933.0,1011,1922.0,0.814,5089,71,0.868,0.345,1
3398,1,56,0,1,6,1,4,0,45,4,1,2,3132.0,2230,902.0,0.78,4412,73,0.659,0.712,1
3399,1,50,0,1,3,1,1,0,43,4,3,4,2961.0,2048,913.0,0.913,4056,92,0.769,0.692,1
3400,0,52,0,3,2,1,5,0,39,3,3,2,4173.0,1771,2402.0,0.711,2554,47,0.516,0.424,2
3401,1,37,0,1,3,2,5,0,28,4,3,2,2458.0,642,1816.0,0.666,4627,90,0.698,0.261,1
3402,1,44,1,2,0,1,2,0,36,5,3,4,12229.0,997,11232.0,0.811,4284,75,0.596,0.082,0
3403,1,35,0,3,2,1,4,0,21,3,1,1,2272.0,604,1668.0,0.987,4614,75,0.974,0.266,1
3404,1,42,1,4,5,1,0,0,37,3,2,4,6953.0,1445,5508.0,0.591,3700,80,0.569,0.208,0
3405,1,47,0,4,1,2,4,0,36,3,2,2,2765.0,901,1864.0,0.898,4990,80,0.905,0.326,1
3406,0,43,0,4,6,1,4,0,29,6,2,3,2895.0,0,2895.0,0.663,2473,42,0.273,0.0,2
3407,1,39,0,1,5,2,4,0,34,3,1,4,6904.0,1148,5756.0,0.649,3485,84,0.615,0.166,1
3408,0,39,1,2,3,1,1,0,30,5,3,3,2220.0,0,2220.0,0.872,2859,55,0.833,0.0,2
3409,1,48,0,3,3,1,4,0,34,5,2,2,1495.0,0,1495.0,0.802,3878,63,0.703,0.0,1
3410,1,42,0,5,6,1,4,0,37,5,2,3,2541.0,1398,1143.0,0.635,4698,88,0.833,0.55,1
3411,1,34,0,3,2,2,5,0,19,6,1,2,7531.0,0,7531.0,1.007,3833,71,0.578,0.0,0
3412,1,47,0,4,4,3,5,0,29,5,2,1,8644.0,1391,7253.0,0.896,4272,59,0.686,0.161,1
3413,1,43,0,4,0,2,1,0,36,6,3,1,1531.0,0,1531.0,0.704,4152,77,0.54,0.0,1
3414,1,50,0,2,2,1,4,0,32,3,3,4,2884.0,2104,780.0,0.857,4486,93,0.86,0.73,1
3415,0,55,0,2,6,2,5,0,36,4,3,2,10241.0,1545,8696.0,0.581,2513,47,0.424,0.151,2
3416,1,50,0,1,4,2,1,0,38,3,1,4,4182.0,0,4182.0,0.853,4693,82,0.608,0.0,1
3417,0,44,0,1,2,2,4,0,25,3,2,4,3101.0,0,3101.0,0.66,2512,37,0.37,0.0,2
3418,1,54,0,3,5,2,4,0,36,5,4,2,4542.0,1355,3187.0,0.48,4011,70,0.556,0.298,1
3419,1,40,0,3,0,2,4,0,22,4,2,4,3372.0,2517,855.0,0.729,4209,72,0.756,0.746,1
3420,1,40,1,2,2,0,2,0,36,3,1,2,3099.0,0,3099.0,0.72,3622,75,0.667,0.0,1
3421,1,41,0,3,3,0,5,0,31,3,1,2,2416.0,1305,1111.0,0.93,4163,73,0.698,0.54,1
3422,1,52,0,2,5,1,4,0,48,3,2,4,5299.0,578,4721.0,0.931,4509,79,0.717,0.109,1
3423,1,41,0,4,2,2,4,0,35,3,1,4,2138.0,1283,855.0,0.645,4785,85,0.518,0.6,1
3424,0,47,0,1,6,1,4,0,35,6,2,4,1850.0,896,954.0,0.724,2613,41,0.708,0.484,2
3425,1,53,0,1,0,3,1,0,35,4,3,3,3585.0,0,3585.0,0.782,4806,81,0.653,0.0,1
3426,1,48,0,4,5,1,1,0,32,6,1,3,2690.0,1903,787.0,0.824,4567,81,0.8,0.707,1
3427,1,41,1,3,3,1,3,0,35,6,2,1,8376.0,1165,7211.0,0.888,4142,67,0.634,0.139,0
3428,1,50,1,3,6,2,1,0,39,4,3,1,13509.0,2060,11449.0,0.729,3702,64,0.829,0.152,0
3429,1,38,0,3,2,1,4,0,36,4,2,4,2396.0,2217,179.0,0.978,4593,74,0.721,0.925,1
3430,1,40,0,5,2,1,4,0,30,3,2,2,2114.0,1618,496.0,0.664,4518,88,0.692,0.765,1
3431,1,39,0,4,5,2,4,0,36,5,3,4,1623.0,729,894.0,0.886,4423,65,0.806,0.449,1
3432,1,40,0,1,3,0,4,0,30,6,2,1,2579.0,1959,620.0,0.618,4300,69,0.683,0.76,1
3433,0,41,1,4,2,2,2,0,34,5,2,4,5045.0,2080,2965.0,0.738,2042,40,0.481,0.412,2
3434,0,35,0,0,2,1,4,0,36,4,3,4,2089.0,0,2089.0,0.871,2707,51,0.5,0.0,2
3435,1,48,0,5,5,1,1,0,43,4,1,3,2866.0,921,1945.0,0.654,4615,72,0.6,0.321,1
3436,1,55,1,2,1,1,2,0,36,5,1,1,4370.0,0,4370.0,0.791,4326,74,0.721,0.0,1
3437,1,58,1,3,6,2,3,0,36,6,2,3,3355.0,1878,1477.0,0.725,4578,84,0.953,0.56,1
3438,1,43,0,2,3,2,1,0,38,4,2,2,5070.0,0,5070.0,0.67,4193,67,0.811,0.0,1
3439,1,40,0,3,2,2,4,0,31,4,2,3,2016.0,978,1038.0,0.736,4379,78,0.95,0.485,1
3440,0,55,0,1,2,3,4,0,36,4,2,2,3552.0,2517,1035.0,0.865,2665,36,0.333,0.709,2
3441,0,43,0,3,6,2,4,0,36,6,3,3,2325.0,238,2087.0,0.64,2306,47,0.621,0.102,2
3442,1,46,0,4,3,3,4,0,37,3,1,4,2533.0,2136,397.0,0.757,3197,50,1.174,0.843,1
3443,1,48,0,3,3,2,1,0,36,5,3,2,3871.0,2055,1816.0,0.824,5480,58,0.933,0.531,1
3444,1,61,0,0,2,1,5,0,36,6,2,3,2035.0,1883,152.0,0.955,4802,85,0.604,0.925,1
3445,1,53,0,1,5,2,4,0,39,4,3,4,1773.0,1539,234.0,0.893,4087,74,0.762,0.868,1
3446,1,42,0,3,5,0,4,0,28,6,2,4,2029.0,1377,652.0,0.838,4014,86,0.686,0.679,1
3447,0,45,1,2,3,2,0,0,33,6,3,2,15490.0,0,15490.0,0.742,2429,50,0.471,0.0,0
3448,1,56,0,2,5,2,1,0,48,6,2,2,2941.0,1619,1322.0,0.9,5000,87,0.673,0.55,1
3449,1,42,0,4,2,3,4,0,32,3,1,2,2314.0,1547,767.0,0.804,4678,74,1.0,0.669,1
3450,0,40,0,4,5,2,4,0,24,5,2,1,4212.0,2517,1695.0,0.718,2725,41,0.519,0.598,2
3451,1,57,1,2,2,1,3,0,36,6,3,3,6248.0,1493,4755.0,0.597,4664,60,0.579,0.239,0
3452,1,40,1,2,3,0,1,0,35,3,1,1,2430.0,974,1456.0,0.677,4344,75,0.596,0.401,1
3453,1,48,1,4,6,2,3,0,38,5,2,3,5543.0,1372,4171.0,0.744,5266,79,0.795,0.248,1
3454,1,42,0,3,2,1,1,0,37,4,3,2,2470.0,2013,457.0,0.97,4384,82,1.0,0.815,1
3455,1,49,0,4,1,2,1,0,39,5,3,1,3255.0,603,2652.0,0.617,4045,62,0.824,0.185,1
3456,1,48,0,3,5,2,5,0,40,3,4,4,2827.0,1182,1645.0,0.902,4583,72,1.0,0.418,1
3457,1,43,0,2,2,0,4,0,30,4,2,4,2351.0,2127,224.0,0.703,4278,71,0.821,0.905,1
3458,1,45,0,2,2,1,4,0,36,6,1,3,4202.0,2201,2001.0,0.714,4385,78,0.66,0.524,1
3459,1,40,0,1,3,1,4,0,36,6,3,2,4712.0,0,4712.0,0.84,4216,82,0.64,0.0,1
3460,1,53,1,3,5,2,3,0,36,4,3,1,2611.0,787,1824.0,0.298,2955,56,0.6,0.301,2
3461,1,38,0,2,6,2,4,0,28,6,2,1,3206.0,2459,747.0,0.696,3852,65,0.625,0.767,1
3462,1,39,0,2,3,2,4,0,36,4,2,3,5245.0,802,4443.0,0.504,3648,74,0.574,0.153,1
3463,1,39,1,3,3,1,2,0,27,6,2,1,2583.0,0,2583.0,0.781,4162,87,0.812,0.0,1
3464,1,40,1,3,4,1,0,0,36,4,2,4,7464.0,2517,4947.0,0.9,4348,62,0.879,0.337,0
3465,1,54,0,3,2,1,5,0,36,6,1,2,4928.0,1805,3123.0,0.641,4767,90,0.698,0.366,1
3466,1,46,0,3,2,0,4,0,34,4,2,4,9863.0,686,9177.0,0.581,3068,58,0.933,0.07,0
3467,1,44,0,3,0,3,4,0,39,6,1,3,5024.0,2209,2815.0,0.66,4908,73,0.659,0.44,1
3468,1,44,0,3,5,2,4,0,38,4,1,3,1438.3,0,1438.3,0.801,4287,80,0.667,0.0,1
3469,0,44,0,4,2,1,1,0,36,6,3,3,1452.0,0,1452.0,0.553,2287,42,0.5,0.0,2
3470,0,39,0,2,2,2,4,0,27,1,3,3,1438.3,811,627.3,0.571,2336,46,0.278,0.564,2
3471,1,37,0,2,3,2,4,0,22,4,2,4,2448.0,1740,708.0,0.901,4087,81,0.841,0.711,1
3472,1,49,0,3,6,2,4,0,44,4,2,4,1546.0,0,1546.0,0.793,4496,83,0.66,0.0,1
3473,0,36,0,3,2,2,1,0,22,1,3,1,2013.0,0,2013.0,0.602,2425,50,0.923,0.0,2
3474,1,53,0,3,5,1,1,0,42,6,1,2,2293.0,1460,833.0,0.658,4436,74,0.542,0.637,1
3475,1,52,1,3,5,2,2,0,40,3,1,1,1438.3,512,926.3,0.776,4791,82,0.708,0.356,1
3476,0,53,0,3,6,1,4,0,36,3,3,3,2819.0,0,2819.0,0.4,2128,39,0.444,0.0,2
3477,1,52,0,1,6,1,1,0,45,5,1,1,1611.0,938,673.0,0.601,4087,86,0.911,0.582,1
3478,1,49,0,2,6,1,1,0,35,4,1,1,1438.3,0,1438.3,0.618,4348,79,0.646,0.0,1
3479,1,39,0,1,5,1,1,0,36,4,1,4,3272.0,2323,949.0,1.123,4763,86,0.593,0.71,1
3480,1,42,0,2,6,2,4,0,36,6,1,4,2677.0,2517,160.0,0.609,3911,76,0.81,0.94,1
3481,1,40,0,2,5,1,4,0,26,3,2,1,2708.0,0,2708.0,0.572,4277,90,0.636,0.0,1
3482,1,41,0,3,1,2,4,0,31,4,2,1,1738.0,0,1738.0,0.654,4220,68,0.889,0.0,1
3483,1,46,0,2,5,3,1,0,35,6,2,1,6145.0,1349,4796.0,0.971,4893,93,0.824,0.22,1
3484,1,45,0,2,3,1,4,0,36,4,1,3,1640.0,999,641.0,0.811,4597,77,0.878,0.609,1
3485,1,38,0,3,2,2,5,0,21,5,1,3,2348.0,1028,1320.0,0.469,5125,71,0.578,0.438,1
3486,1,53,0,3,6,1,4,0,48,5,1,2,1657.0,0,1657.0,0.664,4068,73,0.622,0.0,1
3487,1,37,0,3,2,1,5,0,30,5,3,3,4554.0,780,3774.0,0.658,4816,81,0.588,0.171,1
3488,1,39,0,2,0,2,5,0,35,6,2,2,10600.0,598,10002.0,0.843,4586,81,0.929,0.056,0
3489,1,50,1,1,5,1,0,0,23,5,2,1,7116.0,981,6135.0,0.858,4748,85,0.735,0.138,0
3490,1,51,0,3,2,2,5,0,45,4,3,4,2420.0,2379,41.0,0.741,4348,86,0.955,0.983,1
3491,1,54,0,1,3,2,4,0,43,5,2,4,2082.0,805,1277.0,1.049,4383,75,0.875,0.387,1
3492,1,44,0,4,1,3,4,0,34,5,2,2,2718.0,1718,1000.0,0.679,4423,68,0.619,0.632,1
3493,1,50,1,2,3,2,2,0,46,6,2,4,5626.0,778,4848.0,1.009,4957,84,1.049,0.138,1
3494,0,49,0,5,2,0,1,0,40,6,4,2,2920.0,0,2920.0,0.516,2306,39,0.625,0.0,2
3495,0,59,1,0,4,1,3,0,46,5,4,2,6526.0,489,6037.0,0.678,2331,45,0.452,0.075,2
3496,0,37,0,1,3,2,1,0,27,4,2,2,1793.0,792,1001.0,0.723,2374,40,0.429,0.442,2
3497,1,47,0,3,6,2,4,0,36,4,1,4,2798.0,1963,835.0,0.805,4255,64,0.561,0.702,1
3498,1,52,0,2,3,0,4,0,32,6,3,4,2427.0,1581,846.0,0.694,3857,69,0.816,0.651,1
3499,1,55,0,2,5,1,1,0,48,4,1,1,3011.0,2138,873.0,0.565,4439,75,0.875,0.71,1
3500,1,41,0,3,0,1,5,0,35,6,2,4,2255.0,1769,486.0,0.767,4717,83,0.804,0.784,1
3501,0,40,0,2,3,2,5,0,30,6,3,4,6479.0,0,6479.0,0.946,2539,42,0.5,0.0,2
3502,1,41,0,4,2,0,4,0,37,5,1,4,7492.0,1399,6093.0,0.533,3668,67,0.675,0.187,1
3503,1,48,0,2,6,1,4,0,41,6,1,3,3632.0,1294,2338.0,0.924,4339,86,0.686,0.356,1
3504,1,38,0,2,3,2,4,0,28,5,1,3,1744.0,0,1744.0,0.702,4811,86,0.686,0.0,1
3505,1,52,0,2,2,1,5,0,36,5,3,1,5905.0,2248,3657.0,0.728,4042,80,0.86,0.381,1
3506,1,37,0,2,2,2,1,0,24,4,1,4,2573.0,1280,1293.0,0.718,4289,81,0.841,0.497,1
3507,1,45,1,0,6,1,3,0,37,4,3,2,9654.0,2035,7619.0,0.648,4221,67,0.634,0.211,0
3508,1,41,1,4,2,3,1,0,24,4,2,2,1605.0,0,1605.0,0.637,4418,68,0.659,0.0,1
3509,0,49,0,4,6,2,4,3,37,1,2,2,10195.0,2389,7806.0,0.427,1563,36,0.44,0.234,0
3510,0,43,1,4,2,2,2,0,34,5,3,3,10573.0,0,10573.0,0.794,2237,43,0.387,0.0,0
3511,1,47,0,2,0,2,4,0,40,4,3,3,1789.0,1088,701.0,0.683,4191,90,0.525,0.608,1
3512,1,26,0,0,6,2,5,0,36,3,3,2,7595.0,1032,6563.0,1.035,4080,72,0.8,0.136,1
3513,1,33,0,0,2,2,4,0,26,6,1,3,2382.0,1565,817.0,0.73,4011,68,0.838,0.657,1
3514,1,52,1,2,4,1,3,0,36,6,4,1,1981.0,1448,533.0,0.723,4639,61,0.743,0.731,1
3515,1,49,0,4,3,1,4,0,43,5,3,4,2574.0,1555,1019.0,0.583,4134,62,0.55,0.604,1
3516,1,30,0,0,3,2,4,0,20,3,3,4,2112.0,1109,1003.0,0.693,4729,78,0.733,0.525,1
3517,1,43,0,3,6,1,1,0,32,3,2,4,4391.0,0,4391.0,0.757,4741,78,0.814,0.0,1
3518,1,42,0,5,0,2,4,0,28,4,3,2,3044.0,1865,1179.0,0.852,4854,85,1.024,0.613,1
3519,1,57,1,1,3,1,1,0,45,3,3,2,2721.0,2159,562.0,0.846,4578,81,0.653,0.793,1
3520,1,48,1,4,0,2,3,0,31,6,1,3,5033.0,0,5033.0,0.597,4054,82,0.822,0.0,0
3521,1,61,0,1,3,3,4,0,50,5,1,2,8604.0,1075,7529.0,0.464,4705,65,0.806,0.125,0
3522,1,43,0,2,3,2,4,0,36,4,3,2,2325.0,1662,663.0,0.8,4471,83,0.804,0.715,1
3523,1,60,0,0,1,2,4,0,42,5,3,3,2758.0,1429,1329.0,0.718,5124,74,0.644,0.518,1
3524,1,45,1,1,2,1,3,0,34,3,2,2,9705.0,850,8855.0,0.481,2001,34,0.889,0.088,0
3525,1,41,0,0,3,1,4,0,31,4,2,4,2685.0,1647,1038.0,0.812,4625,94,0.516,0.613,1
3526,0,40,0,4,3,2,1,0,29,5,2,3,1554.0,412,1142.0,0.568,2341,43,0.483,0.265,2
3527,1,63,0,0,6,2,4,0,48,5,2,1,1438.3,0,1438.3,0.923,3383,61,1.103,0.0,1
3528,1,42,0,4,6,2,1,0,35,4,3,3,1786.0,1316,470.0,0.704,4306,73,1.086,0.737,1
3529,1,48,1,3,4,0,2,0,36,3,3,4,2648.0,0,2648.0,0.715,3880,74,0.721,0.0,1
3530,1,44,1,3,2,2,1,0,33,3,2,2,2477.0,2123,354.0,0.699,4349,69,0.725,0.857,1
3531,1,51,0,1,1,1,5,0,45,6,2,1,7336.0,1031,6305.0,0.658,3812,67,0.675,0.141,1
3532,1,46,0,4,5,1,4,0,30,3,3,1,2479.0,1759,720.0,0.81,4562,86,0.72,0.71,1
3533,1,42,0,4,2,2,5,0,36,3,3,3,9396.0,1870,7526.0,0.714,4301,71,0.651,0.199,0
3534,1,44,0,2,2,3,4,0,34,3,2,2,2561.0,1491,1070.0,0.733,4869,70,0.522,0.582,1
3535,0,43,0,2,0,1,4,0,36,5,2,3,4020.0,0,4020.0,0.563,1952,39,0.345,0.0,2
3536,1,50,0,2,2,2,4,0,38,5,4,2,7398.0,1581,5817.0,0.428,4311,73,0.921,0.214,1
3537,1,52,0,1,5,2,5,0,47,6,1,3,4058.0,1349,2709.0,0.723,4388,72,0.6,0.332,1
3538,1,51,0,2,0,1,4,0,25,4,3,3,3042.0,0,3042.0,0.578,4781,79,0.756,0.0,1
3539,1,60,0,1,3,2,4,0,36,5,2,2,2688.0,1617,1071.0,0.552,4183,71,0.614,0.602,1
3540,0,38,0,2,6,1,5,0,33,4,3,3,3388.0,0,3388.0,0.368,1959,52,0.857,0.0,2
3541,1,43,0,4,3,2,1,0,36,3,3,2,4902.0,2517,2385.0,0.982,4508,69,0.643,0.513,1
3542,1,45,0,4,6,1,5,0,37,4,2,1,3241.0,0,3241.0,0.629,4992,80,0.739,0.0,1
3543,1,48,0,2,1,1,1,0,34,3,1,4,5069.0,1843,3226.0,0.826,4055,66,0.692,0.364,1
3544,1,43,1,3,6,0,3,0,36,5,2,3,13625.0,0,13625.0,0.93,3902,62,0.632,0.0,0
3545,0,46,1,1,4,2,2,0,32,5,2,3,8766.0,0,8766.0,0.702,2263,35,0.522,0.0,2
3546,1,50,1,1,0,2,1,0,41,3,1,1,2800.0,1338,1462.0,0.818,4869,90,0.8,0.478,1
3547,1,34,0,4,5,2,5,0,21,6,3,2,9005.0,1994,7011.0,0.919,5223,89,0.712,0.221,1
3548,1,56,1,2,3,1,2,0,36,4,3,1,2713.0,1990,723.0,0.7,4027,67,0.634,0.734,1
3549,0,53,0,5,1,2,4,0,38,3,2,3,1438.3,0,1438.3,0.367,1935,47,0.469,0.0,2
3550,1,49,1,3,5,2,3,0,41,3,3,4,2930.0,1901,1029.0,0.638,4041,75,0.596,0.649,1
3551,1,47,0,4,2,1,4,0,36,6,1,4,2178.0,1455,723.0,1.001,5363,76,0.81,0.668,1
3552,1,35,0,1,3,1,5,0,23,3,3,1,1438.3,0,1438.3,0.751,3995,82,0.608,0.0,1
3553,1,42,0,4,4,1,4,0,34,5,3,2,2021.0,1281,740.0,0.847,4642,97,0.672,0.634,1
3554,0,52,0,1,2,2,4,0,47,3,3,4,1842.0,625,1217.0,0.729,2650,43,0.483,0.339,2
3555,1,42,0,2,6,2,4,0,36,5,3,4,1696.0,0,1696.0,0.666,4397,70,0.628,0.0,1
3556,1,52,1,2,2,3,2,0,40,4,1,3,7215.0,0,7215.0,0.829,4409,75,0.974,0.0,0
3557,1,52,0,0,2,1,4,0,37,3,1,2,1793.0,1284,509.0,0.902,3989,62,0.938,0.716,1
3558,1,52,0,2,3,1,1,0,44,3,3,1,5731.0,0,5731.0,0.685,4751,85,0.932,0.0,1
3559,0,44,0,2,2,1,4,0,33,3,2,2,2417.0,0,2417.0,0.389,1848,38,0.407,0.0,2
3560,1,48,0,3,0,2,1,0,37,6,3,1,1438.3,0,1438.3,0.777,5035,76,0.767,0.0,1
3561,0,53,0,3,3,1,4,0,41,3,3,2,1547.0,0,1547.0,0.845,2312,43,0.303,0.0,2
3562,1,46,0,4,2,1,4,0,38,3,3,2,1485.0,736,749.0,0.622,4198,65,0.912,0.496,1
3563,1,44,1,2,2,1,1,0,38,4,1,3,2505.0,2282,223.0,0.712,4333,77,0.833,0.911,1
3564,1,49,0,4,2,3,1,0,35,3,3,2,2631.0,1699,932.0,0.668,4691,92,0.704,0.646,1
3565,0,48,0,4,2,3,4,0,36,5,2,2,2700.0,2480,220.0,0.686,2396,49,0.531,0.919,2
3566,1,48,1,4,0,2,2,0,30,4,2,2,3307.0,2234,1073.0,0.818,4006,68,0.838,0.676,1
3567,1,46,0,4,6,2,4,0,26,6,1,3,1859.0,1379,480.0,0.836,4260,72,0.714,0.742,1
3568,1,45,1,2,2,2,2,0,34,5,1,1,13362.0,0,13362.0,0.682,4155,79,0.795,0.0,0
3569,1,43,0,4,3,0,1,0,34,5,1,1,6034.0,1579,4455.0,0.753,4712,67,0.914,0.262,1
3570,1,47,0,3,3,2,1,0,34,4,1,3,1963.0,1524,439.0,0.879,3492,59,1.034,0.776,1
3571,0,41,0,4,0,3,5,0,22,4,2,3,1438.3,1125,313.3,0.611,2534,52,0.486,0.782,2
3572,1,45,0,3,5,1,4,0,40,4,1,3,2922.0,1212,1710.0,0.662,3895,70,0.591,0.415,1
3573,1,50,1,4,0,2,1,0,45,4,3,1,6943.0,600,6343.0,0.653,4946,80,0.739,0.086,0
3574,0,45,0,3,0,2,5,0,33,5,3,4,4345.0,2198,2147.0,0.465,1918,31,0.292,0.506,2
3575,0,50,0,3,2,0,4,0,40,5,4,4,4248.0,316,3932.0,0.661,2271,36,0.333,0.074,2
3576,1,51,0,1,1,1,4,0,42,3,2,2,1438.3,0,1438.3,0.872,4211,64,0.778,0.0,1
3577,1,53,0,3,5,0,4,0,43,5,1,2,2383.0,1516,867.0,0.857,4917,78,0.95,0.636,1
3578,1,55,0,1,2,1,4,0,45,4,2,3,1677.0,0,1677.0,0.824,4588,68,0.7,0.0,1
3579,1,40,0,1,3,1,5,0,33,4,2,2,2392.0,1129,1263.0,0.695,4309,86,0.72,0.472,1
3580,0,52,0,3,0,1,4,0,40,3,2,3,3474.0,0,3474.0,0.735,2675,37,0.48,0.0,2
3581,1,48,1,4,6,1,2,0,43,5,3,3,8737.0,1629,7108.0,0.618,3876,55,0.774,0.186,0
3582,0,44,0,1,6,2,5,0,36,3,3,3,3517.0,0,3517.0,0.634,2403,48,0.548,0.0,2
3583,1,46,0,5,3,2,4,0,36,6,3,3,1787.0,1324,463.0,0.684,4084,79,1.026,0.741,1
3584,1,47,0,2,0,1,4,0,36,6,3,3,1438.3,0,1438.3,0.634,3832,87,0.673,0.0,1
3585,1,50,1,2,4,0,1,0,43,5,2,4,3525.0,0,3525.0,0.798,4742,62,0.824,0.0,1
3586,1,43,1,4,1,3,2,0,33,4,3,4,2067.0,1250,817.0,0.891,4565,65,0.806,0.605,1
3587,1,45,0,4,6,1,4,0,36,6,1,4,2051.0,0,2051.0,0.989,4355,87,0.977,0.0,1
3588,0,38,0,2,1,1,4,0,28,5,2,4,1614.0,0,1614.0,0.609,2437,46,0.438,0.0,2
3589,1,49,1,3,0,2,4,0,38,5,3,1,7862.0,1991,5871.0,0.654,3645,82,0.608,0.253,0
3590,1,47,1,3,0,1,2,0,36,5,1,3,4284.0,1900,2384.0,0.971,4948,85,0.848,0.444,1
3591,0,47,0,3,6,1,4,0,37,1,2,2,1438.3,0,1438.3,0.749,2393,36,0.636,0.0,2
3592,1,55,0,2,5,0,4,0,49,5,2,1,1438.3,680,758.3,0.77,4573,93,0.691,0.473,1
3593,1,55,1,2,5,2,2,0,36,5,1,4,4712.0,1920,2792.0,0.596,4277,66,0.571,0.407,1
3594,0,33,1,2,6,1,2,0,28,6,2,4,1698.0,0,1698.0,0.823,2448,40,0.379,0.0,2
3595,1,41,0,5,5,2,1,0,26,4,3,4,2264.0,928,1336.0,0.662,4150,83,0.844,0.41,1
3596,1,54,0,1,6,1,4,0,39,3,2,4,2720.0,1694,1026.0,0.843,5103,81,0.761,0.623,1
3597,1,55,1,3,4,3,0,0,40,3,1,4,15631.0,1305,14326.0,0.668,4313,67,0.914,0.083,0
3598,1,43,0,3,6,2,1,0,36,5,2,4,2594.0,1686,908.0,0.624,4503,67,0.811,0.65,1
3599,0,52,1,3,2,1,3,0,46,4,2,3,15011.0,2517,12494.0,0.713,1821,36,0.385,0.168,0
3600,1,47,0,4,6,2,4,0,39,3,3,4,1548.0,0,1548.0,0.664,4420,71,0.775,0.0,1
3601,1,52,0,3,6,2,4,0,46,3,3,3,2700.0,1623,1077.0,0.848,4171,78,0.814,0.601,1
3602,1,50,0,4,6,2,5,0,44,5,1,1,10721.0,0,10721.0,0.861,4962,74,0.51,0.0,0
3603,1,44,1,3,2,2,1,0,29,5,1,4,6125.0,1329,4796.0,0.646,5481,68,0.7,0.217,0
3604,1,42,0,2,6,1,4,0,29,5,3,4,3200.0,1733,1467.0,0.909,5026,79,0.837,0.542,1
3605,1,53,0,3,4,0,5,0,48,5,2,2,12286.0,997,11289.0,0.726,4960,83,0.729,0.081,0
3606,1,52,1,3,0,1,0,0,47,3,2,4,6355.0,0,6355.0,0.711,4009,74,0.947,0.0,0
3607,1,52,0,2,3,1,4,0,41,4,2,2,5616.0,2410,3206.0,0.962,3410,62,0.59,0.429,1
3608,1,50,0,1,6,1,1,0,40,6,2,2,2661.0,1575,1086.0,0.735,4615,82,0.708,0.592,1
3609,1,38,1,1,0,1,2,0,36,4,1,2,2836.0,862,1974.0,0.772,4121,83,0.694,0.304,1
3610,1,50,0,2,3,1,1,0,45,6,3,3,1438.3,0,1438.3,0.707,4670,82,0.864,0.0,1
3611,1,51,0,2,1,2,5,0,45,6,3,1,2109.0,683,1426.0,0.593,4321,58,0.812,0.324,1
3612,1,47,1,3,6,1,2,0,36,5,3,2,1591.0,894,697.0,0.786,3698,79,1.026,0.562,1
3613,0,51,0,2,1,0,5,0,40,6,3,4,8930.0,2517,6413.0,0.661,2167,38,0.357,0.282,2
3614,1,36,0,1,5,2,5,0,36,6,3,1,4685.0,1626,3059.0,0.945,4560,81,0.588,0.347,1
3615,1,45,0,5,4,1,5,0,29,5,3,1,2555.0,681,1874.0,0.576,4888,78,0.814,0.267,1
3616,1,53,0,1,2,2,4,0,43,6,3,2,2172.0,644,1528.0,0.673,4657,82,0.907,0.297,1
3617,1,53,0,3,2,1,4,0,35,4,3,1,3390.0,2180,1210.0,0.877,4585,78,0.95,0.643,1
3618,1,47,0,4,1,2,4,0,36,4,3,2,2193.0,1084,1109.0,0.974,4755,81,0.761,0.494,1
3619,1,40,0,4,0,2,4,0,20,4,3,2,2801.0,1731,1070.0,0.644,4568,83,0.93,0.618,1
3620,1,43,1,3,4,2,2,0,31,4,2,1,11186.0,2231,8955.0,0.708,3692,84,0.647,0.199,0
3621,0,53,0,3,1,2,5,0,43,3,3,2,1790.0,1474,316.0,0.595,2128,40,0.429,0.823,2
3622,1,59,0,1,3,2,4,0,53,4,3,3,2716.0,1740,976.0,0.65,4208,69,0.568,0.641,1
3623,1,49,0,0,6,2,5,0,43,6,3,3,2874.0,0,2874.0,0.676,4617,89,0.78,0.0,1
3624,1,48,0,1,6,1,5,0,41,3,2,2,1438.3,1197,241.3,0.917,4916,78,0.696,0.832,1
3625,1,34,0,4,2,2,1,0,28,5,2,3,2472.0,1899,573.0,0.77,4408,86,0.792,0.768,1
3626,1,58,0,2,3,1,5,0,50,3,2,3,12362.0,0,12362.0,0.635,4537,72,0.636,0.0,0
3627,1,39,0,2,0,1,1,0,29,5,3,2,1438.3,722,716.3,0.894,4983,53,1.12,0.502,1
